participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.investment,player.personal_account,player.indiv_share,player.tot_invest,player.start_time,player.time_spent_invest,player.time_spent_results,player.time_spent_cumulative_results,player.num_errors_decimal_invest,player.num_errors_max_invest,player.num_errors_min_invest,player.payoff_to_display,group.id_in_subsession,group.total_investment,group.individual_share,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
2,alv81pgn,P16,0,94,94,survey_base,EndPage,2024-02-27 16:05:57.474092,1,,,14.0,2,,0.5,5.0,5.0,7.5,15.0,1709050716.1723058,2.987671375274658,25.406487941741943,0.0,0,0,0,12.5,1,15.0,7.5,1,mqoz5bhq,,,,,0
3,ie0n2swc,P3,0,94,94,survey_base,EndPage,2024-02-27 16:06:43.501563,1,,,11.0,3,,0.66,1.0,9.0,7.5,15.0,1709050692.9147546,7.340043067932129,2.178536891937256,0.0,0,0,0,16.5,1,15.0,7.5,1,mqoz5bhq,,,,,0
4,5vll1bh3,P14,0,94,94,survey_base,EndPage,2024-02-27 16:06:45.052794,1,,,11.0,4,,0.5,5.0,5.0,7.5,15.0,1709050693.2525744,2.2904200553894043,2.501376152038574,0.0,0,0,0,12.5,1,15.0,7.5,1,mqoz5bhq,,,,,0
5,asfetulw,P12,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.012027,1,,,15.0,1,,0.45,2.5,7.5,3.75,7.5,1709050687.690159,11.412351608276367,12.132303237915039,0.0,0,0,0,11.25,2,7.5,3.75,1,mqoz5bhq,,,,,0
6,p2bl63ah,P7,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.046094,1,,,15.0,2,,0.51,1.0,9.0,3.75,7.5,1709050678.5409987,1.8525974750518799,3.0018856525421143,0.0,0,0,0,12.75,2,7.5,3.75,1,mqoz5bhq,,,,,0
7,q2ounc02,P15,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.172094,1,,,10.0,3,,0.55,0.0,10.0,3.75,7.5,1709050675.2375913,12.804169654846191,11.01862645149231,0.0,0,0,0,13.75,2,7.5,3.75,1,mqoz5bhq,,,,,0
8,eph5imp8,P2,0,94,94,survey_base,EndPage,2024-02-27 16:06:57.626624,1,,,14.0,4,,0.39,4.0,6.0,3.75,7.5,1709050687.0658553,8.821507930755615,11.546101093292236,0.0,0,0,0,9.75,2,7.5,3.75,1,mqoz5bhq,,,,,0
9,h77bxy7c,P8,0,94,94,survey_base,EndPage,2024-02-27 16:06:59.490004,1,,,12.0,1,,0.6,5.0,5.0,10.0,20.0,1709050691.1851883,26.44869327545166,0.484264612197876,0.0,0,0,0,15.0,3,20.0,10.0,1,mqoz5bhq,,,,,0
10,gqwpnezr,P9,0,94,94,survey_base,EndPage,2024-02-27 16:07:14.396931,1,,,18.0,2,,0.6,5.0,5.0,10.0,20.0,1709050688.7416267,14.988731384277344,10.955225467681885,0.0,0,0,0,15.0,3,20.0,10.0,1,mqoz5bhq,,,,,0
11,x2edkh9n,P1,0,94,94,survey_base,EndPage,2024-02-27 16:07:17.094680,1,,,15.0,3,,0.6,5.0,5.0,10.0,20.0,1709050694.126967,3.991687774658203,3.410999298095703,0.0,0,0,0,15.0,3,20.0,10.0,1,mqoz5bhq,,,,,0
12,xikihfa1,P5,0,94,94,survey_base,EndPage,2024-02-27 16:07:18.545697,1,,,16.0,4,,0.6,5.0,5.0,10.0,20.0,1709050688.0747073,22.41809844970703,10.306008577346802,0.0,0,0,0,15.0,3,20.0,10.0,1,mqoz5bhq,,,,,0
13,rilfjvu0,P6,0,94,94,survey_base,EndPage,2024-02-27 16:07:19.067744,1,,,14.0,1,,0.62,1.0,9.0,6.5,13.0,1709050687.6141775,19.6415057182312,5.990799427032471,0.0,0,0,0,15.5,4,13.0,6.5,1,mqoz5bhq,,,,,0
14,2a121y2b,P13,0,94,94,survey_base,EndPage,2024-02-27 16:07:21.686034,1,,,12.0,2,,0.26,10.0,0.0,6.5,13.0,1709050687.8877218,0.10151934623718262,6.246597766876221,0.0,0,0,0,6.5,4,13.0,6.5,1,mqoz5bhq,,,,,0
15,m93na05t,P11,0,94,94,survey_base,EndPage,2024-02-27 16:07:26.603462,1,,,14.0,3,,0.62,1.0,9.0,6.5,13.0,1709050682.9237986,7.964832305908203,1.2636637687683105,0.0,0,0,0,15.5,4,13.0,6.5,1,mqoz5bhq,,,,,0
16,8mmlh50a,P10,0,94,94,survey_base,EndPage,2024-02-27 16:08:29.729647,1,,,12.0,4,,0.62,1.0,9.0,6.5,13.0,1709050683.2236607,9.344222068786621,1.6210684776306152,0.0,0,0,0,15.5,4,13.0,6.5,1,mqoz5bhq,,,,,0
1,esk86h0f,P4,0,94,94,survey_base,EndPage,2024-02-27 16:05:40.566004,1,,,14.0,1,,0.42,5.0,5.0,5.5,11.0,1709050738.7628658,10.326091766357422,11.70032024383545,0.0,0,0,0,10.5,1,11.0,5.5,2,mqoz5bhq,,,,,0
2,alv81pgn,P16,0,94,94,survey_base,EndPage,2024-02-27 16:05:57.474092,1,,,14.0,2,,0.42,5.0,5.0,5.5,11.0,1709050765.6641145,10.605502843856812,26.526782512664795,0.0,0,0,0,10.5,1,11.0,5.5,2,mqoz5bhq,,,,,0
3,ie0n2swc,P3,0,94,94,survey_base,EndPage,2024-02-27 16:06:43.501563,1,,,11.0,3,,0.62,0.0,10.0,5.5,11.0,1709050739.5489075,3.920459747314453,0.3918278217315674,0.0,0,0,0,15.5,1,11.0,5.5,2,mqoz5bhq,,,,,0
4,5vll1bh3,P14,0,94,94,survey_base,EndPage,2024-02-27 16:06:45.052794,1,,,11.0,4,,0.58,1.0,9.0,5.5,11.0,1709050739.0827754,2.8699984550476074,11.982573747634888,0.0,0,0,0,14.5,1,11.0,5.5,2,mqoz5bhq,,,,,0
5,asfetulw,P12,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.012027,1,,,15.0,1,,0.38,3.0,7.0,2.5,5.0,1709050708.304084,13.392661809921265,7.065292596817017,0.0,0,0,0,9.5,2,5.0,2.5,2,mqoz5bhq,,,,,0
6,p2bl63ah,P7,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.046094,1,,,15.0,2,,0.5,0.0,10.0,2.5,5.0,1709050713.7343876,12.962141275405884,1.7654967308044434,0.0,0,0,0,12.5,2,5.0,2.5,2,mqoz5bhq,,,,,0
7,q2ounc02,P15,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.172094,1,,,10.0,3,,0.42,2.0,8.0,2.5,5.0,1709050714.7677352,5.4682776927948,2.901667594909668,0.0,0,0,0,10.5,2,5.0,2.5,2,mqoz5bhq,,,,,0
8,eph5imp8,P2,0,94,94,survey_base,EndPage,2024-02-27 16:06:57.626624,1,,,14.0,4,,0.5,0.0,10.0,2.5,5.0,1709050710.4871006,4.978139638900757,9.148078441619873,0.0,0,0,0,12.5,2,5.0,2.5,2,mqoz5bhq,,,,,0
9,h77bxy7c,P8,0,94,94,survey_base,EndPage,2024-02-27 16:06:59.490004,1,,,12.0,1,,0.6,5.0,5.0,10.0,20.0,1709050714.4715436,18.80596137046814,4.278470277786255,0.0,0,0,0,15.0,3,20.0,10.0,2,mqoz5bhq,,,,,0
10,gqwpnezr,P9,0,94,94,survey_base,EndPage,2024-02-27 16:07:14.396931,1,,,18.0,2,,0.6,5.0,5.0,10.0,20.0,1709050716.3791656,15.44138789176941,6.1432249546051025,0.0,0,0,0,15.0,3,20.0,10.0,2,mqoz5bhq,,,,,0
11,x2edkh9n,P1,0,94,94,survey_base,EndPage,2024-02-27 16:07:17.094680,1,,,15.0,3,,0.6,5.0,5.0,10.0,20.0,1709050721.1429274,7.650353193283081,0.1256241798400879,0.0,0,0,0,15.0,3,20.0,10.0,2,mqoz5bhq,,,,,0
12,xikihfa1,P5,0,94,94,survey_base,EndPage,2024-02-27 16:07:18.545697,1,,,16.0,4,,0.6,5.0,5.0,10.0,20.0,1709050713.447165,9.512846231460571,3.226940870285034,0.0,0,0,0,15.0,3,20.0,10.0,2,mqoz5bhq,,,,,0
13,rilfjvu0,P6,0,94,94,survey_base,EndPage,2024-02-27 16:07:19.067744,1,,,14.0,1,,0.42,0.0,10.0,0.5,1.0,1709050705.9976695,6.227893829345703,0.17577457427978516,0.0,0,0,0,10.5,4,1.0,0.5,2,mqoz5bhq,,,,,0
14,2a121y2b,P13,0,94,94,survey_base,EndPage,2024-02-27 16:07:21.686034,1,,,12.0,2,,0.42,0.0,10.0,0.5,1.0,1709050700.313869,3.57460618019104,6.237379789352417,0.0,0,0,0,10.5,4,1.0,0.5,2,mqoz5bhq,,,,,0
15,m93na05t,P11,0,94,94,survey_base,EndPage,2024-02-27 16:07:26.603462,1,,,14.0,3,,0.42,0.0,10.0,0.5,1.0,1709050701.220911,5.93328332901001,7.129089593887329,0.0,0,0,0,10.5,4,1.0,0.5,2,mqoz5bhq,,,,,0
16,8mmlh50a,P10,0,94,94,survey_base,EndPage,2024-02-27 16:08:29.729647,1,,,12.0,4,,0.38,1.0,9.0,0.5,1.0,1709050697.1341336,5.710643768310547,3.0250611305236816,0.0,0,0,0,9.5,4,1.0,0.5,2,mqoz5bhq,,,,,0
1,esk86h0f,P4,0,94,94,survey_base,EndPage,2024-02-27 16:05:40.566004,1,,,14.0,1,,0.42,1.0,9.0,1.5,3.0,1709050784.6454191,4.576465606689453,7.603135824203491,0.0,0,0,0,10.5,1,3.0,1.5,3,mqoz5bhq,,,,,0
2,alv81pgn,P16,0,94,94,survey_base,EndPage,2024-02-27 16:05:57.474092,1,,,14.0,2,,0.38,2.0,8.0,1.5,3.0,1709050811.228819,11.123467445373535,23.789221048355103,0.0,0,0,0,9.5,1,3.0,1.5,3,mqoz5bhq,,,,,0
3,ie0n2swc,P3,0,94,94,survey_base,EndPage,2024-02-27 16:06:43.501563,1,,,11.0,3,,0.46,0.0,10.0,1.5,3.0,1709050783.1110063,5.189518928527832,6.102458715438843,0.0,0,0,0,11.5,1,3.0,1.5,3,mqoz5bhq,,,,,0
4,5vll1bh3,P14,0,94,94,survey_base,EndPage,2024-02-27 16:06:45.052794,1,,,11.0,4,,0.46,0.0,10.0,1.5,3.0,1709050785.9969614,8.801401138305664,8.972094297409058,0.0,0,0,0,11.5,1,3.0,1.5,3,mqoz5bhq,,,,,0
5,asfetulw,P12,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.012027,1,,,15.0,1,,0.51,0.5,9.5,3.25,6.5,1709050736.7621067,9.73318886756897,3.6641151905059814,0.0,0,0,0,12.75,2,6.5,3.25,3,mqoz5bhq,,,,,0
6,p2bl63ah,P7,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.046094,1,,,15.0,2,,0.53,0.0,10.0,3.25,6.5,1709050727.0796268,8.600739002227783,4.5161378383636475,0.0,0,0,0,13.25,2,6.5,3.25,3,mqoz5bhq,,,,,0
7,q2ounc02,P15,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.172094,1,,,10.0,3,,0.53,0.0,10.0,3.25,6.5,1709050730.291581,3.654508590698242,7.693521976470947,0.0,0,0,0,13.25,2,6.5,3.25,3,mqoz5bhq,,,,,0
8,eph5imp8,P2,0,94,94,survey_base,EndPage,2024-02-27 16:06:57.626624,1,,,14.0,4,,0.29,6.0,4.0,3.25,6.5,1709050726.9509635,4.783941745758057,4.401864051818848,0.0,0,0,0,7.25,2,6.5,3.25,3,mqoz5bhq,,,,,0
9,h77bxy7c,P8,0,94,94,survey_base,EndPage,2024-02-27 16:06:59.490004,1,,,12.0,1,,0.52,10.0,0.0,13.0,26.0,1709050742.3596213,6.717207431793213,7.037009000778198,0.0,0,0,0,13.0,3,26.0,13.0,3,mqoz5bhq,,,,,0
10,gqwpnezr,P9,0,94,94,survey_base,EndPage,2024-02-27 16:07:14.396931,1,,,18.0,2,,0.68,6.0,4.0,13.0,26.0,1709050747.566478,18.69122052192688,2.3550515174865723,0.0,0,0,0,17.0,3,26.0,13.0,3,mqoz5bhq,,,,,0
11,x2edkh9n,P1,0,94,94,survey_base,EndPage,2024-02-27 16:07:17.094680,1,,,15.0,3,,0.72,5.0,5.0,13.0,26.0,1709050745.098295,7.180129766464233,9.748838663101196,0.0,0,0,0,18.0,3,26.0,13.0,3,mqoz5bhq,,,,,0
12,xikihfa1,P5,0,94,94,survey_base,EndPage,2024-02-27 16:07:18.545697,1,,,16.0,4,,0.72,5.0,5.0,13.0,26.0,1709050751.9919124,3.404933214187622,6.76543402671814,0.0,0,0,0,18.0,3,26.0,13.0,3,mqoz5bhq,,,,,0
13,rilfjvu0,P6,0,94,94,survey_base,EndPage,2024-02-27 16:07:19.067744,1,,,14.0,1,,0.44,0.0,10.0,1.0,2.0,1709050735.065258,7.4930338859558105,11.013786792755127,0.0,0,0,0,11.0,4,2.0,1.0,3,mqoz5bhq,,,,,0
14,2a121y2b,P13,0,94,94,survey_base,EndPage,2024-02-27 16:07:21.686034,1,,,12.0,2,,0.44,0.0,10.0,1.0,2.0,1709050718.8580408,3.1622064113616943,5.138864040374756,0.0,0,0,0,11.0,4,2.0,1.0,3,mqoz5bhq,,,,,0
15,m93na05t,P11,0,94,94,survey_base,EndPage,2024-02-27 16:07:26.603462,1,,,14.0,3,,0.44,0.0,10.0,1.0,2.0,1709050720.1678088,4.028586387634277,6.464909791946411,0.0,0,0,0,11.0,4,2.0,1.0,3,mqoz5bhq,,,,,0
16,8mmlh50a,P10,0,94,94,survey_base,EndPage,2024-02-27 16:08:29.729647,1,,,12.0,4,,0.36,2.0,8.0,1.0,2.0,1709050718.4455538,10.497656345367432,4.7586236000061035,0.0,0,0,0,9.0,4,2.0,1.0,3,mqoz5bhq,,,,,0
1,esk86h0f,P4,0,94,94,survey_base,EndPage,2024-02-27 16:05:40.566004,1,,,14.0,1,,0.5,0.0,10.0,2.5,5.0,1709050836.7735791,4.860327243804932,10.196512937545776,0.0,0,0,0,12.5,1,5.0,2.5,4,mqoz5bhq,,,,,0
2,alv81pgn,P16,0,94,94,survey_base,EndPage,2024-02-27 16:05:57.474092,1,,,14.0,2,,0.5,0.0,10.0,2.5,5.0,1709050825.7560923,4.359466552734375,9.962841987609863,0.0,0,0,0,12.5,1,5.0,2.5,4,mqoz5bhq,,,,,0
3,ie0n2swc,P3,0,94,94,survey_base,EndPage,2024-02-27 16:06:43.501563,1,,,11.0,3,,0.5,0.0,10.0,2.5,5.0,1709050817.8527224,2.9233314990997314,2.029500722885132,0.0,0,0,0,12.5,1,5.0,2.5,4,mqoz5bhq,,,,,0
4,5vll1bh3,P14,0,94,94,survey_base,EndPage,2024-02-27 16:06:45.052794,1,,,11.0,4,,0.3,5.0,5.0,2.5,5.0,1709050826.301575,5.454579591751099,10.44607424736023,0.0,0,0,0,7.5,1,5.0,2.5,4,mqoz5bhq,,,,,0
5,asfetulw,P12,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.012027,1,,,15.0,1,,0.46,0.0,10.0,1.5,3.0,1709050748.4816039,7.5511314868927,4.018956661224365,0.0,0,0,0,11.5,2,3.0,1.5,4,mqoz5bhq,,,,,0
6,p2bl63ah,P7,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.046094,1,,,15.0,2,,0.46,0.0,10.0,1.5,3.0,1709050753.1745722,5.726531982421875,8.683166742324829,0.0,0,0,0,11.5,2,3.0,1.5,4,mqoz5bhq,,,,,0
7,q2ounc02,P15,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.172094,1,,,10.0,3,,0.38,2.0,8.0,1.5,3.0,1709050756.9823356,3.316713809967041,2.708646297454834,0.0,0,0,0,9.5,2,3.0,1.5,4,mqoz5bhq,,,,,0
8,eph5imp8,P2,0,94,94,survey_base,EndPage,2024-02-27 16:06:57.626624,1,,,14.0,4,,0.42,1.0,9.0,1.5,3.0,1709050753.2711112,3.9055016040802,8.765098810195923,0.0,0,0,0,10.5,2,3.0,1.5,4,mqoz5bhq,,,,,0
9,h77bxy7c,P8,0,94,94,survey_base,EndPage,2024-02-27 16:06:59.490004,1,,,12.0,1,,0.58,10.0,0.0,14.5,29.0,1709050763.0514205,9.615765571594238,2.7283318042755127,0.0,0,0,0,14.5,3,29.0,14.5,4,mqoz5bhq,,,,,0
10,gqwpnezr,P9,0,94,94,survey_base,EndPage,2024-02-27 16:07:14.396931,1,,,18.0,2,,0.7,7.0,3.0,14.5,29.0,1709050763.613229,5.328206777572632,3.2691049575805664,0.0,0,0,0,17.5,3,29.0,14.5,4,mqoz5bhq,,,,,0
11,x2edkh9n,P1,0,94,94,survey_base,EndPage,2024-02-27 16:07:17.094680,1,,,15.0,3,,0.7,7.0,3.0,14.5,29.0,1709050764.51954,14.919971227645874,4.278368234634399,0.0,0,0,0,17.5,3,29.0,14.5,4,mqoz5bhq,,,,,0
12,xikihfa1,P5,0,94,94,survey_base,EndPage,2024-02-27 16:07:18.545697,1,,,16.0,4,,0.78,5.0,5.0,14.5,29.0,1709050762.2549036,3.7498490810394287,1.9643120765686035,0.0,0,0,0,19.5,3,29.0,14.5,4,mqoz5bhq,,,,,0
13,rilfjvu0,P6,0,94,94,survey_base,EndPage,2024-02-27 16:07:19.067744,1,,,14.0,1,,0.44,1.0,9.0,2.0,4.0,1709050742.378811,2.9194931983947754,4.074355840682983,0.0,0,0,0,11.0,4,4.0,2.0,4,mqoz5bhq,,,,,0
14,2a121y2b,P13,0,94,94,survey_base,EndPage,2024-02-27 16:07:21.686034,1,,,12.0,2,,0.48,0.0,10.0,2.0,4.0,1709050740.0428352,2.05968976020813,1.7166626453399658,0.0,0,0,0,12.0,4,4.0,2.0,4,mqoz5bhq,,,,,0
15,m93na05t,P11,0,94,94,survey_base,EndPage,2024-02-27 16:07:26.603462,1,,,14.0,3,,0.4,2.0,8.0,2.0,4.0,1709050742.5589054,4.105232238769531,4.197545289993286,0.0,0,0,0,10.0,4,4.0,2.0,4,mqoz5bhq,,,,,0
16,8mmlh50a,P10,0,94,94,survey_base,EndPage,2024-02-27 16:08:29.729647,1,,,12.0,4,,0.44,1.0,9.0,2.0,4.0,1709050740.845312,6.711507558822632,2.502997636795044,0.0,0,0,0,11.0,4,4.0,2.0,4,mqoz5bhq,,,,,0
1,esk86h0f,P4,0,94,94,survey_base,EndPage,2024-02-27 16:05:40.566004,1,,,14.0,1,,0.46,2.0,8.0,3.5,7.0,1709050854.1279366,11.535887956619263,5.659868240356445,0.0,0,0,0,11.5,1,7.0,3.5,5,mqoz5bhq,,,,,0
2,alv81pgn,P16,0,94,94,survey_base,EndPage,2024-02-27 16:05:57.474092,1,,,14.0,2,,0.54,0.0,10.0,3.5,7.0,1709050875.8396962,7.1178131103515625,16.13944101333618,0.0,0,0,0,13.5,1,7.0,3.5,5,mqoz5bhq,,,,,0
3,ie0n2swc,P3,0,94,94,survey_base,EndPage,2024-02-27 16:06:43.501563,1,,,11.0,3,,0.54,0.0,10.0,3.5,7.0,1709050851.4382114,1.8010473251342773,2.875586986541748,0.0,0,0,0,13.5,1,7.0,3.5,5,mqoz5bhq,,,,,0
4,5vll1bh3,P14,0,94,94,survey_base,EndPage,2024-02-27 16:06:45.052794,1,,,11.0,4,,0.34,5.0,5.0,3.5,7.0,1709050855.9489963,2.9203732013702393,7.405367136001587,0.0,0,0,0,8.5,1,7.0,3.5,5,mqoz5bhq,,,,,0
5,asfetulw,P12,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.012027,1,,,15.0,1,,0.65,0.4,9.6,6.7,13.4,1709050773.734881,11.657274723052979,1.382533311843872,0.0,0,0,0,16.3,2,13.4,6.7,5,mqoz5bhq,,,,,0
6,p2bl63ah,P7,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.046094,1,,,15.0,2,,0.67,0.0,10.0,6.7,13.4,1709050765.321323,4.556473016738892,3.643979787826538,0.0,0,0,0,16.7,2,13.4,6.7,5,mqoz5bhq,,,,,0
7,q2ounc02,P15,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.172094,1,,,10.0,3,,0.27,10.0,0.0,6.7,13.4,1709050768.6430182,4.442244291305542,7.017313003540039,0.0,0,0,0,6.7,2,13.4,6.7,5,mqoz5bhq,,,,,0
8,eph5imp8,P2,0,94,94,survey_base,EndPage,2024-02-27 16:06:57.626624,1,,,14.0,4,,0.55,3.0,7.0,6.7,13.4,1709050766.2250156,3.661611557006836,4.561436414718628,0.0,0,0,0,13.7,2,13.4,6.7,5,mqoz5bhq,,,,,0
9,h77bxy7c,P8,0,94,94,survey_base,EndPage,2024-02-27 16:06:59.490004,1,,,12.0,1,,0.55,10.0,0.0,13.75,27.5,1709050776.8279204,3.8504230976104736,2.9741744995117188,0.0,0,0,0,13.75,3,27.5,13.75,5,mqoz5bhq,,,,,0
10,gqwpnezr,P9,0,94,94,survey_base,EndPage,2024-02-27 16:07:14.396931,1,,,18.0,2,,0.65,7.5,2.5,13.75,27.5,1709050798.860488,4.772538423538208,14.453338384628296,0.0,0,0,0,16.25,3,27.5,13.75,5,mqoz5bhq,,,,,0
11,x2edkh9n,P1,0,94,94,survey_base,EndPage,2024-02-27 16:07:17.094680,1,,,15.0,3,,0.75,5.0,5.0,13.75,27.5,1709050777.2221696,9.064574718475342,3.4402546882629395,0.0,0,0,0,18.75,3,27.5,13.75,5,mqoz5bhq,,,,,0
12,xikihfa1,P5,0,94,94,survey_base,EndPage,2024-02-27 16:07:18.545697,1,,,16.0,4,,0.75,5.0,5.0,13.75,27.5,1709050775.7533858,3.463423728942871,1.912329912185669,0.0,0,0,0,18.75,3,27.5,13.75,5,mqoz5bhq,,,,,0
13,rilfjvu0,P6,0,94,94,survey_base,EndPage,2024-02-27 16:07:19.067744,1,,,14.0,1,,0.5,1.0,9.0,3.5,7.0,1709050753.4988794,2.735053777694702,5.597324371337891,0.0,0,0,0,12.5,4,7.0,3.5,5,mqoz5bhq,,,,,0
14,2a121y2b,P13,0,94,94,survey_base,EndPage,2024-02-27 16:07:21.686034,1,,,12.0,2,,0.54,0.0,10.0,3.5,7.0,1709050749.7881079,2.403991937637329,1.9575068950653076,0.0,0,0,0,13.5,4,7.0,3.5,5,mqoz5bhq,,,,,0
15,m93na05t,P11,0,94,94,survey_base,EndPage,2024-02-27 16:07:26.603462,1,,,14.0,3,,0.34,5.0,5.0,3.5,7.0,1709050752.2028956,4.311481714248657,4.339196443557739,0.0,0,0,0,8.5,4,7.0,3.5,5,mqoz5bhq,,,,,0
16,8mmlh50a,P10,0,94,94,survey_base,EndPage,2024-02-27 16:08:29.729647,1,,,12.0,4,,0.5,1.0,9.0,3.5,7.0,1709050750.0548565,6.779282569885254,2.2085065841674805,0.0,0,0,0,12.5,4,7.0,3.5,5,mqoz5bhq,,,,,0
1,esk86h0f,P4,0,94,94,survey_base,EndPage,2024-02-27 16:05:40.566004,1,,,14.0,1,,0.48,1.0,9.0,3.0,6.0,1709050888.5311568,4.081318140029907,7.836388111114502,0.0,0,0,0,12.0,1,6.0,3.0,6,mqoz5bhq,,,,,0
2,alv81pgn,P16,0,94,94,survey_base,EndPage,2024-02-27 16:05:57.474092,1,,,14.0,2,,0.52,0.0,10.0,3.0,6.0,1709050891.6472156,4.6294472217559814,11.014029026031494,0.0,0,0,0,13.0,1,6.0,3.0,6,mqoz5bhq,,,,,0
3,ie0n2swc,P3,0,94,94,survey_base,EndPage,2024-02-27 16:06:43.501563,1,,,11.0,3,,0.52,0.0,10.0,3.0,6.0,1709050883.2270288,3.9336040019989014,2.5021936893463135,0.0,0,0,0,13.0,1,6.0,3.0,6,mqoz5bhq,,,,,0
4,5vll1bh3,P14,0,94,94,survey_base,EndPage,2024-02-27 16:06:45.052794,1,,,11.0,4,,0.32,5.0,5.0,3.0,6.0,1709050888.5518389,3.0701239109039307,7.842461347579956,0.0,0,0,0,8.0,1,6.0,3.0,6,mqoz5bhq,,,,,0
5,asfetulw,P12,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.012027,1,,,15.0,1,,0.56,0.2,9.8,4.1,8.2,1709050785.245599,8.22217321395874,3.0892250537872314,0.0,0,0,0,13.9,2,8.2,4.1,6,mqoz5bhq,,,,,0
6,p2bl63ah,P7,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.046094,1,,,15.0,2,,0.56,0.0,10.0,4.1,8.2,1709050785.360581,2.743523120880127,3.144322156906128,0.0,0,0,0,14.1,2,8.2,4.1,6,mqoz5bhq,,,,,0
7,q2ounc02,P15,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.172094,1,,,10.0,3,,0.56,0.0,10.0,4.1,8.2,1709050787.4059968,3.202397108078003,5.205400228500366,0.0,0,0,0,14.1,2,8.2,4.1,6,mqoz5bhq,,,,,0
8,eph5imp8,P2,0,94,94,survey_base,EndPage,2024-02-27 16:06:57.626624,1,,,14.0,4,,0.24,8.0,2.0,4.1,8.2,1709050784.975107,5.774272918701172,2.7901110649108887,0.0,0,0,0,6.1,2,8.2,4.1,6,mqoz5bhq,,,,,0
9,h77bxy7c,P8,0,94,94,survey_base,EndPage,2024-02-27 16:06:59.490004,1,,,12.0,1,,0.52,10.0,0.0,13.0,26.0,1709050803.983689,4.160631418228149,2.367703914642334,0.0,0,0,0,13.0,3,26.0,13.0,6,mqoz5bhq,,,,,0
10,gqwpnezr,P9,0,94,94,survey_base,EndPage,2024-02-27 16:07:14.396931,1,,,18.0,2,,0.64,7.0,3.0,13.0,26.0,1709050805.8815227,2.495025873184204,4.347771406173706,0.0,0,0,0,16.0,3,26.0,13.0,6,mqoz5bhq,,,,,0
11,x2edkh9n,P1,0,94,94,survey_base,EndPage,2024-02-27 16:07:17.094680,1,,,15.0,3,,0.76,4.0,6.0,13.0,26.0,1709050807.4468932,4.244505882263184,5.8117358684539795,0.0,0,0,0,19.0,3,26.0,13.0,6,mqoz5bhq,,,,,0
12,xikihfa1,P5,0,94,94,survey_base,EndPage,2024-02-27 16:07:18.545697,1,,,16.0,4,,0.72,5.0,5.0,13.0,26.0,1709050803.492501,2.127953052520752,1.835557460784912,0.0,0,0,0,18.0,3,26.0,13.0,6,mqoz5bhq,,,,,0
13,rilfjvu0,P6,0,94,94,survey_base,EndPage,2024-02-27 16:07:19.067744,1,,,14.0,1,,0.38,2.0,8.0,1.5,3.0,1709050761.3908072,2.5719056129455566,3.6425414085388184,0.0,0,0,0,9.5,4,3.0,1.5,6,mqoz5bhq,,,,,0
14,2a121y2b,P13,0,94,94,survey_base,EndPage,2024-02-27 16:07:21.686034,1,,,12.0,2,,0.46,0.0,10.0,1.5,3.0,1709050759.8029854,1.57077956199646,2.0792651176452637,0.0,0,0,0,11.5,4,3.0,1.5,6,mqoz5bhq,,,,,0
15,m93na05t,P11,0,94,94,survey_base,EndPage,2024-02-27 16:07:26.603462,1,,,14.0,3,,0.46,0.0,10.0,1.5,3.0,1709050759.499387,5.297311067581177,1.8111393451690674,0.0,0,0,0,11.5,4,3.0,1.5,6,mqoz5bhq,,,,,0
16,8mmlh50a,P10,0,94,94,survey_base,EndPage,2024-02-27 16:08:29.729647,1,,,12.0,4,,0.42,1.0,9.0,1.5,3.0,1709050759.9821947,3.0391039848327637,2.2029483318328857,0.0,0,0,0,10.5,4,3.0,1.5,6,mqoz5bhq,,,,,0
1,esk86h0f,P4,0,94,94,survey_base,EndPage,2024-02-27 16:05:40.566004,1,,,14.0,1,,0.34,3.0,7.0,1.5,3.0,1709050907.2912698,3.5693142414093018,11.089498043060303,0.0,0,0,0,8.5,1,3.0,1.5,7,mqoz5bhq,,,,,0
